book_id,book_title,book_genres
19691,"The Hunt for Red October (Jack Ryan Universe, #4)",Childrens|Fantasy|Fiction|Classics
76620,"Watership Down (Watership Down, #1)",Fantasy|Young Adult|Fiction
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),Nonfiction|Animals|Autobiography|Memoir|Classics|Biography
3591262,Cutting for Stone,Poetry|Classics|Fiction|Literature
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",Fiction|Mystery|Historical|Historical Fiction|Gothic|Writing|Books About Books
295,Treasure Island,Fantasy|Young Adult|Romance|Fiction
9520360,"The Son of Neptune (The Heroes of Olympus, #2)",Classics|Fiction|Philosophy|Cultural|France|Literature
10644930,11/22/63,Fiction|Historical|Historical Fiction|Classics|Literature
4948,The Very Hungry Caterpillar Board Book,Classics|Poetry|Fiction|Literature|Religion
135479,Cat's Cradle,Fiction|Historical|Historical Fiction|War|Classics|Short Stories
2493,The Time Machine,Horror|Fiction|Short Stories|Thriller
7933292,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,Classics|Fiction|Young Adult|Childrens
39999,The Boy in the Striped Pajamas,Classics|Poetry|Plays|Fiction
4900,Heart of Darkness,Classics|Mystery|Fiction|Mystery|Crime
7812659,Safe Haven,Classics|Childrens|Fiction
52529,"The Secret (The Secret, #1)",Science Fiction|Fiction|Classics
227711,I Know This Much Is True,Young Adult|Fiction|Childrens|Classics
33124137,Pet Sematary,Classics|Nonfiction|Philosophy|Environment|Nature
5203,She's Come Undone,Classics|Fiction|Feminism|Academic|School|Literature
1215032,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",Classics|Science Fiction|Fiction|Science Fiction|Time Travel|Fantasy
33724,Can You Keep a Secret?,Fiction|Mystery|Contemporary
6752378,"City of Fallen Angels (The Mortal Instruments, #4)",Fiction|Classics|Historical|Historical Fiction|World War II|Holocaust|War
14748,"Good in Bed (Cannie Shapiro, #1)",Fantasy|Young Adult|Fantasy|Paranormal|Romance
3412,The Thorn Birds,Philosophy|Fiction|Young Adult|Classics|Novels
2213661,The Graveyard Book,Fiction|Cultural|Japan|Asian Literature|Japanese Literature|Romance|Contemporary
13158800,The Light Between Oceans,Fiction|American|Southern|Classics|Contemporary|Romance
28194,"Inkheart (Inkworld, #1)",Childrens|Picture Books|Childrens
4894,Who Moved My Cheese?,Fantasy|Paranormal|Vampires|Fantasy|Paranormal|Fantasy|Urban Fantasy|Romance|Fiction|Mystery
9791,A Walk in the Woods,Fiction|Historical|Historical Fiction|Lgbt|Classics|Womens Fiction|Chick Lit|American|Southern
13214,I Know Why the Caged Bird Sings,Romance|Adult Fiction|Erotica|Fiction|Erotica|Bdsm|Adult
15818107,Orphan Train,Fiction|Magical Realism|Cultural|Japan|Fantasy|Asian Literature|Japanese Literature|Contemporary
8755776,"City of Lost Souls (The Mortal Instruments, #5)",Womens Fiction|Chick Lit|Fiction|Romance|Humor|Contemporary
13526165,"Where'd You Go, Bernadette",Fantasy|Fiction|Fantasy|Epic Fantasy
10365,Where the Red Fern Grows,Fiction|Classics|Short Stories|Literature
14497,Neverwhere,Fiction|Historical|Historical Fiction|Cultural|Africa|Classics
9717,The Unbearable Lightness of Being,Young Adult|Contemporary|Romance|Fiction
16068905,Fangirl,Fiction|Classics|Cultural|Africa|Historical|Historical Fiction|Academic|School|Literature
4473,A Prayer for Owen Meany,Fantasy|Young Adult|Fantasy|Mythology
32234,White Oleander,Classics|Fiction|Literature|Historical|Historical Fiction|Literature|19th Century
9275658,"Legend (Legend, #1)",Nonfiction|Classics|History|Biography|Autobiography|Memoir
14866,Nineteen Minutes,Fantasy|Classics|Fiction|Young Adult|Childrens
2318271,The Last Lecture,Fiction|Mystery|Thriller|Mystery|Crime
228665,"The Eye of the World (Wheel of Time, #1)",Fantasy
10916,The Pact,Nonfiction|Science|History
65605,"The Magician's Nephew (Chronicles of Narnia, #6)",Fiction|Science Fiction|Science Fiction|Dystopia
2153405,Still Alice,Classics|Fiction|Literature|Novels
13596809,"Reflected in You (Crossfire, #2)",Fiction|Mystery|Thriller|Mystery|Crime|Suspense
6689,James and the Giant Peach,Fiction|Contemporary|Literary Fiction|Book Club
13137,"1st to Die (Women's Murder Club, #1)",Classics|Fiction|Fantasy|Adventure|Literature|Novels|Classics|Classic Literature|Literature|18th Century|Academic|School|European Literature|British Literature
13,The Ultimate Hitchhiker's Guide to the Galaxy,Romance|Classics|Historical|Historical Fiction|Fiction
6280118,One Day,Historical|Historical Fiction|Fiction|Historical|Romance|Military History|Civil War
32929,Goodnight Moon,Adult Fiction|Erotica|Fiction|Erotica|Bdsm|Adult|Contemporary|Romance|Womens Fiction|Chick Lit|Romance|Contemporary Romance|Romance|Erotic Romance|New Adult
7747374,"I Am Number Four (Lorien Legacies, #1)",Fiction|Animals|Animals|Dogs|Contemporary|Adult Fiction
1371,The Iliad,Young Adult|Romance|Contemporary|Fiction
13497818,The Casual Vacancy,Childrens|Picture Books|Childrens
24192,The Runaway Jury,Historical|Historical Fiction|Young Adult|Fiction|Classics|Childrens|Historical|World War II|Holocaust
4138,Naked,Young Adult|Romance|Fantasy|Science Fiction|Fiction
45978,"Eldest (The Inheritance Cycle, #2)",Classics|Fiction|Childrens|Animals|Young Adult
236093,"The Wonderful Wizard of Oz (Oz, #1)",Classics|Mystery|Fiction|Mystery|Crime
121749,"Prince Caspian (Chronicles of Narnia, #2)",Cultural|Africa|Travel|Nonfiction|History|Adventure|Autobiography|Memoir
16143347,We Were Liars,Religion|Religion|Islam|Nonfiction|Classics|Philosophy
11590,'Salem's Lot,Young Adult|Science Fiction|Dystopia|Fiction|Science Fiction
7745,Fear and Loathing in Las Vegas,Childrens|Fantasy|Fiction
10025305,"Clockwork Prince (The Infernal Devices, #2)",Classics|Fiction|Literature|European Literature|Irish Literature
20910157,Yes Please,Young Adult|Romance|Contemporary|Fiction
12996,Othello,Sequential Art|Graphic Novels|Sequential Art|Comics|Fiction|Science Fiction|Dystopia|Science Fiction
6149,Beloved,Fantasy|Young Adult|Fantasy|Dragons|Fiction
3236307,"Graceling (Graceling Realm, #1)",Fantasy|Young Adult|Fantasy|Mythology
78411,"The Bad Beginning (A Series of Unfortunate Events, #1)",Fantasy|Fiction|Horror|Science Fiction
355697,All Quiet on the Western Front,Classics|Horror|Fiction|Short Stories|Academic|School|Fantasy|Academic|Read For School|Poetry|Thriller|Literature|American
191139,"Oh, The Places You'll Go!",Classics|Fiction|Adventure|Animals|Young Adult|Literature|Historical|Historical Fiction|Childrens|Novels|Literature|American
16115612,And the Mountains Echoed,Science Fiction|Fiction|Classics|Science Fiction|Dystopia
7082,Do Androids Dream of Electric Sheep?,Young Adult|Fantasy|Fantasy|Paranormal|Romance
18254,Oliver Twist,Romance|Fantasy|Paranormal|Paranormal|Vampires|Romance|Paranormal Romance|Fantasy
17383917,The Screwtape Letters,Classics|Fiction|Young Adult|Academic|School|Historical|Historical Fiction
6936382,"Anna and the French Kiss (Anna and the French Kiss, #1)",Classics|Poetry|Fiction|Fantasy|Literature|Academic|School
113946,How the Grinch Stole Christmas!,Fantasy|Young Adult|Fiction|Horror|Childrens|Fantasy|Paranormal
5805,V for Vendetta,Fiction|Young Adult|Classics|Contemporary
2203,John Adams,Classics|Fiction|Literature|Novels
14995,"Odd Thomas (Odd Thomas, #1)",Classics|Fiction|Romance
119324,"The Subtle Knife (His Dark Materials, #2)",Fiction|Historical|Historical Fiction|Literature
22232,"Stargirl (Stargirl, #1)",Romance|Fiction|Womens Fiction|Chick Lit|Contemporary
7090447,"The Red Pyramid (Kane Chronicles, #1)",Fantasy|Young Adult|Classics|Fiction|Childrens
350,Stranger in a Strange Land,Nonfiction|Autobiography|Memoir|Biography|Psychology
10176,Dress Your Family in Corduroy and Denim,Fantasy|Young Adult|Fantasy|Dragons|Fiction
6319,The BFG,Young Adult|Fantasy|Paranormal|Angels|Fantasy|Paranormal|Romance|Romance|Paranormal Romance|Fantasy|Supernatural|Fiction|Fantasy|Urban Fantasy|Young Adult|Teen
21,A Short History of Nearly Everything,Classics|Fiction|Historical|Historical Fiction|Literature
1852,The Call of the Wild,Young Adult|Science Fiction|Dystopia|Fiction|Fantasy|Science Fiction
7864437,"The Death Cure (Maze Runner, #3)",Romance|Fiction|Womens Fiction|Chick Lit|Young Adult|Contemporary
16793,Stardust,Fiction|Historical|Historical Fiction|Classics|Romance|Historical
33917,The Namesake,Sequential Art|Graphic Novels|Sequential Art|Comics|Nonfiction|History|Biography
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Young Adult|Fantasy|Paranormal|Romance|Fantasy|Science Fiction|Aliens|Science Fiction|Romance|Paranormal Romance
11297,Norwegian Wood,Fiction|Cultural|India|Magical Realism|Classics|Historical|Historical Fiction|Fantasy|Literature
5168,Where the Heart Is,Fiction|Thriller|Mystery|Mystery|Crime|Suspense|Thriller|Legal Thriller
6567017,"Will Grayson, Will Grayson",Young Adult|Fiction|Realistic Fiction|Romance|Contemporary
1241,A Million Little Pieces,Science Fiction|Fiction|Classics|Short Stories
2282133,"Frostbite (Vampire Academy, #2)",Philosophy|Nonfiction|Religion|Classics|Spirituality|Poetry
8520610,Quiet: The Power of Introverts in a World That Can't Stop Talking,Fantasy|Fiction|Fantasy|Epic Fantasy|Science Fiction Fantasy
233818,"Island of the Blue Dolphins (Island of the Blue Dolphins, #1)",Philosophy|Fiction|Classics|Spirituality
17250,The Crucible,Classics|Fiction|Adventure|Literature
50,"Hatchet (Brian's Saga, #1)",Classics|Fiction|Historical|Historical Fiction|Cultural|Russia|Literature|Russian Literature
68428,"The Final Empire (Mistborn, #1)",Fiction|Romance|Magical Realism|Historical|Historical Fiction|Classics|Fantasy|Food and Drink|Food
51496,The Strange Case of Dr. Jekyll and Mr. Hyde,Fiction|Classics|Philosophy|European Literature|German Literature|Literature
7784,The Lorax,Classics|Fiction|Short Stories
389627,"Diary of a Wimpy Kid (Diary of a Wimpy Kid, #1)",Romance|Fiction|Contemporary|Womens Fiction|Chick Lit
7896527,"Throne of Glass (Throne of Glass, #1)",Fantasy|Young Adult|Fiction
2802316,"Shadow Kiss (Vampire Academy, #3)",Science Fiction|Fiction|Young Adult|Science Fiction|Dystopia|Fantasy
46170,For Whom the Bell Tolls,Horror|Fiction|Paranormal|Vampires|Fantasy
3367956,Hotel on the Corner of Bitter and Sweet,Classics|Poetry|Fiction|Literature
343,Perfume: The Story of a Murderer,Young Adult|Fantasy|Fantasy|Paranormal|Romance
1097,Fast Food Nation: The Dark Side of the All-American Meal,Classics|Fiction|Historical|Historical Fiction|Cultural|France
3950967,The Tales of Beedle the Bard,Fiction|Science Fiction|Fantasy|Historical|Historical Fiction
888628,Neuromancer,Young Adult|Science Fiction|Dystopia|Romance|Fantasy
10799,A Farewell to Arms,Childrens|Fantasy|Fiction
391729,The Tell-Tale Heart and Other Writings,Fiction|Cultural|India|Historical|Historical Fiction
10534,The Art of War,Historical|Historical Fiction|Romance|Fantasy|Fiction|Science Fiction|Time Travel|Historical
11367726,Defending Jacob,Science|Nonfiction|Classics|Science|Biology|Biology|Evolution|Philosophy
4980,Breakfast of Champions,Plays|Classics|Drama|Fiction|Academic|School
627206,The New Drawing on the Right Side of the Brain,Young Adult|Fantasy|Science Fiction
5826,Bel Canto,Fiction|Contemporary|Adult|Adult Fiction
1842,"Guns, Germs, and Steel: The Fates of Human Societies",Academic|School|Classics|Academic|Read For School|Plays|Plays|Theatre|Young Adult|High School
9375,Fried Green Tomatoes at the Whistle Stop Cafe,Fantasy|Classics|Fiction
37781,"Things Fall Apart (The African Trilogy, #1)",Fantasy|Young Adult|Fiction
33722,The Undomestic Goddess,Fiction|Classics|Science Fiction|Humor|Literature
23878688,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
7190,The Three Musketeers,Fiction|Horror|Classics|Thriller|Mystery|Crime
6948436,Little Bee,Historical|Historical Fiction|Fiction|Cultural|China|Historical|Cultural|Asia
3975774,"Evermore (The Immortals, #1)",Nonfiction|Crime|True Crime|Mystery|Mystery|Crime
6327,The Witches,Classics|Fiction|Plays|Poetry|European Literature|German Literature|Drama
40440,The Thirteenth Tale,Fiction|Contemporary|Literature
6479259,"Spirit Bound (Vampire Academy, #5)",Fiction|Classics|Abandoned|Literature|Novels
5996153,"Blood Promise (Vampire Academy, #4)",Classics|Philosophy|Nonfiction|Politics|History
3478,Message in a Bottle,Young Adult|Romance|Contemporary|Womens Fiction|Chick Lit
8683812,The Paris Wife,Horror|Fantasy|Fiction|Mystery|Magical Realism|Literature
862041,"Harry Potter Boxset (Harry Potter, #1-7)",Fantasy|Fiction|Fantasy|Epic Fantasy|Fantasy|High Fantasy
16248068,"The Elite (The Selection, #2)",Fantasy|Young Adult|Romance|Fantasy|Paranormal|Paranormal|Angels
119073,The Name of the Rose,Classics|Historical|Historical Fiction|Fiction|Adventure|Romance|Historical
46799,Go Ask Alice,Romance|New Adult|Young Adult|Contemporary
310612,A Confederacy of Dunces,Fiction|Classics|Historical|Historical Fiction|Young Adult|Literature|Jewish|Religion|Literature
92303,The Importance of Being Earnest,Fiction|Music|Contemporary|Humor|Romance
12127750,"The Mark of Athena (The Heroes of Olympus, #3)",Fiction|Horror|Mystery
34497,"The Color of Magic (Discworld, #1; Rincewind #1)",Fantasy|Young Adult|Fantasy|Paranormal|Romance
4929,Kafka on the Shore,Fantasy|Young Adult|Fiction|Short Stories
28877,"Red Dragon (Hannibal Lecter, #1)",Fiction|Classics|Philosophy|Cultural|France|Literature
41804,"I, Robot (Robot #0.1)",Young Adult|Science Fiction|Dystopia|Romance
42899,"Dark Lover (Black Dagger Brotherhood, #1)",Fiction|Contemporary|Womens Fiction|Chick Lit
7791997,"Crescendo (Hush, Hush, #2)",Fiction|Historical|Historical Fiction|Classics|Literature|Literary Fiction|Historical
6482837,Before I Fall,Nonfiction|History|Biography|War|War|World War II
9777,The God of Small Things,Fiction|Historical|Historical Fiction|European Literature|German Literature|World War II|Holocaust
18079776,The Invention of Wings,Fantasy|Fiction|Historical|Historical Fiction|Historical|Fantasy|Magic
6469165,What Alice Forgot,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
3869,A Brief History of Time,Young Adult|Fiction|Realistic Fiction|Contemporary|Childrens|Middle Grade
7315573,"Fall of Giants (The Century Trilogy, #1)",Fiction|Contemporary|Young Adult|Classics
6320534,Under the Dome,Fantasy|Fiction|Fantasy|Epic Fantasy
830,Snow Crash,Fantasy|Romance|Young Adult|New Adult
51738,Just Listen,Fiction|Westerns|Historical|Historical Fiction|Classics|Literature|Novels
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",Fantasy|Young Adult|Fiction|Childrens
9736930,Before I Go to Sleep,Classics|Fiction|Historical|Historical Fiction|Romance|Literature
102868,A Study in Scarlet,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
2248573,"Brisingr (The Inheritance Cycle, #3)",Fantasy|Young Adult|Fiction
56495,The Purpose Driven Life: What on Earth Am I Here for?,Classics|Fiction|Historical|Historical Fiction|Literature
676924,"Betrayed (House of Night, #2)",Childrens|Classics|Fiction
47212,"Storm Front (The Dresden Files, #1)",Fantasy|Young Adult|Fiction|Fantasy|Paranormal
50398,Northanger Abbey,Science Fiction|Fiction|Science Fiction|Cyberpunk
16101128,"The 5th Wave (The 5th Wave, #1)",Science Fiction|Fiction
10920,Cold Mountain,Christian Fiction|Christian|Fiction|Romance|Historical|Historical Fiction|Historical
767680,If You Give a Mouse a Cookie,Classics|Fiction|Horror|Science Fiction|Mystery|Gothic|Fantasy|Literature|Literature|19th Century|Academic|School
42155,"Something Blue (Darcy & Rachel, #2)",Poetry|Classics|Fiction|Literature
12220,A Streetcar Named Desire,Fiction|Cultural|India|Travel|Adventure
10692,The Historian,Nonfiction|History|Crime|True Crime|Mystery|Crime
20170404,Station Eleven,Fantasy|Paranormal|Romance|Paranormal Romance|Romance|Paranormal|Vampires|Fantasy|Urban Fantasy
18774964,A Man Called Ove,Classics|Fiction|Romance
18335634,"Clockwork Princess (The Infernal Devices, #3)",Classics|Fiction|Literature|Academic|School
1078,"The Good Earth (House of Earth, #1)",Fiction|Womens Fiction|Chick Lit|Contemporary|Adult Fiction
2784,Ways of Seeing,Fiction|Mystery|Thriller
5364,"Dragonfly in Amber (Outlander, #2)",Plays|Classics|Drama|Fiction|Plays|Theatre|Literature
1923820,Holy Bible: King James Version,Young Adult|Paranormal|Vampires|Fantasy|Fantasy|Paranormal
14758,In Her Shoes,Fiction|Historical|Historical Fiction|Science Fiction|Science Fiction|Time Travel|Fantasy
659469,The Hobbit: Graphic Novel,Classics|Fiction|Short Stories|Literature|Cultural|Ireland|European Literature|Irish Literature
297673,The Brief Wondrous Life of Oscar Wao,Classics|Fiction|Historical|Historical Fiction|Literature
37415,Their Eyes Were Watching God,Nonfiction|Humor|Autobiography|Memoir|Writing|Essays|Short Stories
41899,Fantastic Beasts and Where to Find Them,Fantasy|Fiction|Classics|Young Adult|Childrens
17851885,I Am Malala: The Story of the Girl Who Stood Up for Education and Was Shot by the Taliban,Fiction|Historical|Historical Fiction|Contemporary|Novels
45032,Mansfield Park,Fiction|Historical|Historical Fiction|Mystery|Historical
4069,Man's Search for Meaning,Classics|Fiction|Literature|Novels
237209,"In the Woods (Dublin Murder Squad, #1)",Fantasy|Young Adult|Paranormal|Vampires|Romance|Fiction|Fantasy|Paranormal|Romance|Paranormal Romance|Fantasy|Supernatural|Young Adult|Teen|Shapeshifters|Werewolves
